"","actorID","movieID","actorIDTo","title","imdbID","spanishTitle","imdbPictureURL","year","rtID","rtPictureURL","allrating","toprating","audrating","allscore","topscore","audscore","allnum","topnum","audnum","allnumfresh","topnumfresh","allnumrotten","topnumrotten","overall.rating","actorName","actor.rating","actor.movieNO","topquality"
"177","john_cusack",53953,"samuel_l_jackson","1408",450385,"1408","http://ia.media-imdb.com/images/M/MV5BMTk1MDg0NTU0OV5BMl5BanBnXkFtZTcwMTM1NDk0MQ@@._V1._SX214_CR0,0,214,314_.jpg",2007,"1408","http://content9.flixster.com/movie/85/59/06/8559063_det.jpg",6.7,6.7,3.4,78,78,61,165,32,349462,129,25,36,7,0.554877768304355,"John Cusack",4.7219013755258,49,2
"178","john_cusack",3145,"john_turturro","Cradle Will Rock",150216,"Abajo el telón","http://ia.media-imdb.com/images/M/MV5BMTcwNzMzOTE2NV5BMl5BanBnXkFtZTcwMTk1OTMyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1999,"cradle_will_rock","http://content9.flixster.com/movie/27/32/273223_det.jpg",6.2,5.9,3.4,63,71,65,66,14,1693,42,10,24,4,0.39732140084064,"John Cusack",4.7219013755258,49,2
"179","john_cusack",3937,"gene_hackman","Runaway Jury",313542,"El jurado","http://ia.media-imdb.com/images/M/MV5BMjE5MTQwNTk4NV5BMl5BanBnXkFtZTcwNTc2MTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2003,"runaway_jury","http://content7.flixster.com/movie/25/81/258113_det.jpg",6.6,6.6,3.4,73,73,73,152,38,11578,111,28,41,10,0.538496650637926,"John Cusack",4.7219013755258,49,2
"180","john_cusack",64116,"steve_buscemi","Igor",465502,"Igor","http://ia.media-imdb.com/images/M/MV5BNDYwNjM1ODkxOV5BMl5BanBnXkFtZTcwMTQyMzI5MQ@@._V1._SX214_CR0,0,214,314_.jpg",2008,"10009636-igor","http://content9.flixster.com/movie/10/85/95/10859539_det.jpg",4.8,4.2,3,35,16,43,87,18,18397,31,3,56,15,0.0385793632415766,"John Cusack",4.7219013755258,49,2
"181","john_cusack",57845,"steve_buscemi","Joe Strummer: The Future Is Unwritten",800099,"Joe Strummer: The Future Is Unwritten","http://ia.media-imdb.com/images/M/MV5BMjE4MDc1NTY1M15BMl5BanBnXkFtZTYwODc2MDM4._V1._SX214_CR0,0,214,314_.jpg",2007,"joe_strummer_the_future_is_unwritten","http://content9.flixster.com/movie/98/44/15/9844155_det.jpg",7.3,7.7,4,88,100,85,59,21,3950,52,21,7,0,0.765515238229512,"John Cusack",4.7219013755258,49,2
"182","john_turturro",4313,"harry_dean_stanton","The Man Who Cried",206917,"Vidas furtivas","http://ia.media-imdb.com/images/M/MV5BNzIwMDc2NDUzN15BMl5BanBnXkFtZTcwMTI5NTQyMQ@@._V1._SY314_CR4,0,214,314_.jpg",2000,"man_who_cried","http://content9.flixster.com/movie/10/88/32/10883295_det.jpg",4.7,4.3,3.4,35,26,61,68,23,8886,24,6,44,17,0.12218920190544,"John Turturro",4.69208279680835,46,2
"183","john_turturro",1732,"steve_buscemi","The Big Lebowski",118715,"El gran Lebowski","http://ia.media-imdb.com/images/M/MV5BMTk3NDQ1OTA5Ml5BMl5BanBnXkFtZTcwNTM1Njk4Mw@@._V1._SX214_CR0,0,214,314_.jpg",1998,"big_lebowski","http://content6.flixster.com/movie/10/95/21/10952108_det.jpg",7.1,6.1,4,78,61,93,74,13,82903,58,8,16,5,0.590849135375983,"John Turturro",4.69208279680835,46,2
"184","john_turturro",6993,"richard_jenkins","Hannah and Her Sisters",91167,"Hannah y sus hermanas","http://ia.media-imdb.com/images/M/MV5BMTUzNDM3NTgxM15BMl5BanBnXkFtZTcwNjUyNDEyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1986,"hannah_and_her_sisters","http://content9.flixster.com/movie/25/64/256419_det.jpg",8.4,8.5,3.9,92,100,88,40,5,7548,37,5,3,0,0.805618887711875,"John Turturro",4.69208279680835,46,2
"185","john_turturro",49822,"robert_de_niro","The Good Shepherd",343737,"El buen pastor","http://ia.media-imdb.com/images/M/MV5BMTkzNTIzMjk1OV5BMl5BanBnXkFtZTcwNzY2NzI0MQ@@._V1._SY314_CR3,0,214,314_.jpg",2006,"good_shepherd","http://content8.flixster.com/movie/11/12/80/11128054_det.jpg",6.1,6.3,3.1,53,55,52,167,38,51101,90,21,77,17,0.35431522998492,"John Turturro",4.69208279680835,46,2
"186","john_turturro",159,"harvey_keitel","Clockers",112688,"Clockers: camellos","http://ia.media-imdb.com/images/M/MV5BMTgxMzAzNTM5Ml5BMl5BanBnXkFtZTcwNzcxMjAwMQ@@._V1._SY296_CR1,0,214,296_.jpg",1995,"clockers","http://content8.flixster.com/movie/10/84/06/10840642_det.jpg",6.5,6.7,3.5,67,75,74,46,12,2502,31,9,15,3,0.473111194445217,"John Turturro",4.69208279680835,46,2
"187","john_turturro",8628,"christopher_walken","Search and Destroy",114371,"Search and Destroy","http://ia.media-imdb.com/images/M/MV5BMTg1NTE1MzYzNF5BMl5BanBnXkFtZTcwNzU2ODIyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1995,"1062111-search_and_destroy","http://content8.flixster.com/movie/28/12/281206_det.jpg",4,0,3,25,33,45,8,3,597,2,1,6,2,-0.195783803471377,"John Turturro",4.69208279680835,46,2
"188","john_turturro",3145,"john_cusack","Cradle Will Rock",150216,"Abajo el telón","http://ia.media-imdb.com/images/M/MV5BMTcwNzMzOTE2NV5BMl5BanBnXkFtZTcwMTk1OTMyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1999,"cradle_will_rock","http://content9.flixster.com/movie/27/32/273223_det.jpg",6.2,5.9,3.4,63,71,65,66,14,1693,42,10,24,4,0.39732140084064,"John Turturro",4.69208279680835,46,2
"189","john_turturro",3424,"samuel_l_jackson","Do the Right Thing",97216,"Haz lo que debas","http://ia.media-imdb.com/images/M/MV5BMTM4NjU2NTAzNF5BMl5BanBnXkFtZTcwNTIyMTIyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1989,"do_the_right_thing","http://content6.flixster.com/movie/27/20/272012_det.jpg",8.8,7.9,3.8,96,85,86,51,7,28566,49,6,2,1,0.789658697099998,"John Turturro",4.69208279680835,46,2
"190","john_turturro",6993,"michael_caine","Hannah and Her Sisters",91167,"Hannah y sus hermanas","http://ia.media-imdb.com/images/M/MV5BMTUzNDM3NTgxM15BMl5BanBnXkFtZTcwNjUyNDEyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1986,"hannah_and_her_sisters","http://content9.flixster.com/movie/25/64/256419_det.jpg",8.4,8.5,3.9,92,100,88,40,5,7548,37,5,3,0,0.805618887711875,"John Turturro",4.69208279680835,46,2
"191","john_turturro",6440,"steve_buscemi","Barton Fink",101410,"Barton Fink","http://ia.media-imdb.com/images/M/MV5BMTI2NTkxNDc1OV5BMl5BanBnXkFtZTYwMjA2NTk5._V1._SY314_CR3,0,214,314_.jpg",1991,"barton_fink","http://content9.flixster.com/movie/26/77/267723_det.jpg",7.6,7.6,3.9,90,90,88,50,10,12267,45,9,5,1,0.73337239956708,"John Turturro",4.69208279680835,46,2
"192","john_turturro",8628,"dennis_hopper","Search and Destroy",114371,"Search and Destroy","http://ia.media-imdb.com/images/M/MV5BMTg1NTE1MzYzNF5BMl5BanBnXkFtZTcwNzU2ODIyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1995,"1062111-search_and_destroy","http://content8.flixster.com/movie/28/12/281206_det.jpg",4,0,3,25,33,45,8,3,597,2,1,6,2,-0.195783803471377,"John Turturro",4.69208279680835,46,2
"193","john_turturro",4158,"whoopi_goldberg","Monkeybone",166276,"Monkeybone","http://ia.media-imdb.com/images/M/MV5BMTI5ODUyNzU5NV5BMl5BanBnXkFtZTYwMTY5Mjg5._V1._SY314_CR0,0,214,314_.jpg",2001,"monkeybone","http://content8.flixster.com/movie/10/43/39/10433978_det.jpg",3.9,3.8,2.3,19,17,30,111,29,5059,22,5,89,24,-0.118767060929187,"John Turturro",4.69208279680835,46,2
"194","john_turturro",2767,"christopher_walken","Illuminata",120709,"Illuminata","http://ia.media-imdb.com/images/M/MV5BMTUzMjU5NjIxM15BMl5BanBnXkFtZTcwNzM5MTcxMQ@@._V1._SY314_CR3,0,214,314_.jpg",1998,"illuminata","http://content8.flixster.com/movie/27/56/275614_det.jpg",5.6,5.5,3.4,39,42,64,23,7,320,9,3,14,4,0.156634280972891,"John Turturro",4.69208279680835,46,2
"195","john_turturro",1228,"robert_de_niro","Raging Bull",81398,"Toro salvaje","http://ia.media-imdb.com/images/M/MV5BMTk0NzkwNzc4Nl5BMl5BanBnXkFtZTcwODU4MjE3Mw@@._V1._SX214_CR0,0,214,314_.jpg",1980,"raging_bull","http://content9.flixster.com/movie/10/93/45/10934583_det.jpg",9,8.1,4.1,98,88,92,54,9,33528,53,8,1,1,0.861023364338436,"John Turturro",4.69208279680835,46,2
"196","john_turturro",5449,"steve_buscemi","Mr. Deeds",280590,"Mr. Deeds","http://ia.media-imdb.com/images/M/MV5BMTkwNjgyNTk1Ml5BMl5BanBnXkFtZTcwNTI0ODEzMQ@@._V1._SY314_CR2,0,214,314_.jpg",2002,"mr_deeds","http://content6.flixster.com/movie/25/97/259704_det.jpg",4,3.6,3.3,21,16,68,153,30,69840,33,5,120,25,0.0616130828619818,"John Turturro",4.69208279680835,46,2
"197","john_turturro",1245,"steve_buscemi","Miller's Crossing",100150,"Muerte entre las flores","http://ia.media-imdb.com/images/M/MV5BMTk2NDIxNzEyNF5BMl5BanBnXkFtZTYwMjk2NTk5._V1._SY314_CR4,0,214,314_.jpg",1990,"millers_crossing","http://content6.flixster.com/movie/26/73/267312_det.jpg",8,6.9,4,90,77,90,51,9,14665,46,7,5,2,0.701684397561299,"John Turturro",4.69208279680835,46,2
"198","john_turturro",1605,"christopher_walken","Excess Baggage",119086,"Exceso de equipaje","http://ia.media-imdb.com/images/M/MV5BMTg5OTM4MTM2N15BMl5BanBnXkFtZTcwMzUyNzkxMQ@@._V1._SY314_CR4,0,214,314_.jpg",1997,"excess_baggage","http://content9.flixster.com/movie/26/36/263699_det.jpg",4.5,4.7,2.5,33,20,37,30,5,3231,10,1,20,4,-0.0631497603572205,"John Turturro",4.69208279680835,46,2
"199","john_turturro",4295,"dennis_hopper","Catchfire",96875,"Camino de retorno","http://ia.media-imdb.com/images/M/MV5BMTI5NDYyOTk3N15BMl5BanBnXkFtZTcwNDc5MTAzMQ@@._V1._SY314_CR1,0,214,314_.jpg",1990,"backtrack","http://content9.flixster.com/movie/10/88/51/10885159_det.jpg",5.2,0,0,42,0,0,7,0,0,3,0,4,0,-0.467587322239789,"John Turturro",4.69208279680835,46,2
"200","john_turturro",6287,"harry_dean_stanton","Anger Management",305224,"Ejecutivo agresivo","http://ia.media-imdb.com/images/M/MV5BMTk5OTc2MzIxMV5BMl5BanBnXkFtZTcwMTgzMzAwMQ@@._V1._SY314_CR1,0,214,314_.jpg",2003,"1121649-anger_management","http://content7.flixster.com/movie/10/61/92/10619293_det.jpg",5.1,5.1,3.3,43,46,66,188,39,70407,81,18,107,21,0.287878344428628,"John Turturro",4.69208279680835,46,2
"201","john_wayne",3494,"dennis_hopper","True Grit",65126,"Valor de ley","http://ia.media-imdb.com/images/M/MV5BMTYwNTE3NDYzOV5BMl5BanBnXkFtZTcwNTU5MzY0MQ@@._V1._SY314_CR4,0,214,314_.jpg",1969,"true_grit","http://content6.flixster.com/movie/25/11/251196_det.jpg",7.6,0,3.8,93,100,83,15,1,4651,14,1,1,0,0.478430490878464,"John Wayne",4.21986480462409,47,2
"202","john_wayne",3494,"robert_duvall","True Grit",65126,"Valor de ley","http://ia.media-imdb.com/images/M/MV5BMTYwNTE3NDYzOV5BMl5BanBnXkFtZTcwNTU5MzY0MQ@@._V1._SY314_CR4,0,214,314_.jpg",1969,"true_grit","http://content6.flixster.com/movie/25/11/251196_det.jpg",7.6,0,3.8,93,100,83,15,1,4651,14,1,1,0,0.478430490878464,"John Wayne",4.21986480462409,47,2
"203","john_wayne",8661,"harry_dean_stanton","How the West Was Won",56085,"La conquista del Oeste","http://ia.media-imdb.com/images/M/MV5BMjAwMzA2MTExNV5BMl5BanBnXkFtZTcwMDEwODc0MQ@@._V1._SY314_CR3,0,214,314_.jpg",1962,"how_the_west_was_won","http://content7.flixster.com/movie/10/93/43/10934329_det.jpg",7.1,0,0,93,0,0,15,0,0,14,0,1,0,-0.213241602203382,"John Wayne",4.21986480462409,47,2
"204","john_wayne",4411,"dennis_hopper","The Sons of Katie Elder",59740,"Los cuatro hijos de Katie Elder","http://ia.media-imdb.com/images/M/MV5BMTY0NTA3MzI5M15BMl5BanBnXkFtZTcwNjg3MjEyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1965,"sons_of_katie_elder","http://content8.flixster.com/movie/29/24/292414_det.jpg",6.6,0,0,100,0,0,11,0,0,11,0,0,0,-0.216063724449843,"John Wayne",4.21986480462409,47,2
"205","john_wayne",3062,"sean_connery","The Longest Day",56197,"El día más largo","http://ia.media-imdb.com/images/M/MV5BMTc0MTAxMjk3NV5BMl5BanBnXkFtZTcwMzc2NzIzMQ@@._V1._SY314_CR9,0,214,314_.jpg",1962,"longest_day","http://content6.flixster.com/movie/10/93/55/10935544_det.jpg",7.5,0,0,91,0,0,12,0,0,11,0,1,0,-0.215390608835953,"John Wayne",4.21986480462409,47,2
"206","m_emmet_walsh",31223,"whoopi_goldberg","Racing Stripes",376105,"Racing Stripes","http://ia.media-imdb.com/images/M/MV5BNTE4MjQzMzIwM15BMl5BanBnXkFtZTcwODU2NjgyMQ@@._V1._SY314_CR20,0,214,314_.jpg",2005,"racing_stripes","http://content6.flixster.com/movie/10/84/02/10840216_det.jpg",4.9,5.1,3,34,48,56,98,25,10332,34,12,64,13,0.179868220487927,"M. Emmet Walsh",4.54043867966275,46,2
"207","m_emmet_walsh",8978,"dan_aykroyd","Christmas with the Kranks",388419,"Una Navidad de locos","http://ia.media-imdb.com/images/M/MV5BMTUxNDA4OTU4Nl5BMl5BanBnXkFtZTcwMzQxODYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2004,"christmas_with_the_kranks","http://content7.flixster.com/movie/10/88/27/10882789_det.jpg",2.8,3.4,2.9,4,3,46,131,33,11697,6,1,125,32,-0.197953550836118,"M. Emmet Walsh",4.54043867966275,46,2
"208","m_emmet_walsh",805,"donald_sutherland","A Time to Kill",117913,"Tiempo de matar","http://ia.media-imdb.com/images/M/MV5BNTk0ODczMDI2M15BMl5BanBnXkFtZTYwNzUxOTQ5._V1._SX214_CR0,0,214,314_.jpg",1996,"1072381-time_to_kill","http://content8.flixster.com/movie/10/86/86/10868614_det.jpg",6.1,6.6,3.6,68,66,83,50,12,17074,34,8,16,4,0.486521986000169,"M. Emmet Walsh",4.54043867966275,46,2
"209","m_emmet_walsh",4523,"christopher_walken","The Milagro Beanfield War",95638,"Un lugar llamado Milagro","http://ia.media-imdb.com/images/M/MV5BMTk0NDQ1NTkxOF5BMl5BanBnXkFtZTcwMTIzNTgyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1988,"milagro_beanfield_war","http://content7.flixster.com/movie/26/74/267493_det.jpg",5.9,5.9,3.6,59,50,72,27,6,855,16,3,11,3,0.303701360997037,"M. Emmet Walsh",4.54043867966275,46,2
"210","m_emmet_walsh",26566,"robin_williams","The Best of Times",90713,"Los Buenos tiempos","http://ia.media-imdb.com/images/M/MV5BMTI1NTc2NjA5OV5BMl5BanBnXkFtZTcwNjY3MjUxMQ@@._V1._SY314_CR6,0,214,314_.jpg",1986,"1002178-best_of_times","http://content9.flixster.com/movie/26/15/261599_det.jpg",4.7,0,2.9,33,0,41,12,1,1014,4,0,8,1,-0.23709058075875,"M. Emmet Walsh",4.54043867966275,46,2
"211","m_emmet_walsh",2242,"john_cusack","Grandview, U.S.A.",87359,"Grandview, USA","http://ia.media-imdb.com/images/M/MV5BMTg2OTA1ODQwOF5BMl5BanBnXkFtZTYwNDQxNjg5._V1._SX214_CR0,0,214,314_.jpg",1984,"grandview_usa","http://content7.flixster.com/movie/59/97/32/5997325_det.jpg",0,0,0,0,0,0,1,0,0,0,0,1,0,-0.753306817989496,"M. Emmet Walsh",4.54043867966275,46,2
"212","m_emmet_walsh",3810,"samuel_l_jackson","White Sands",105813,"Arenas blancas","http://ia.media-imdb.com/images/M/MV5BMTk0MTgwNDM4N15BMl5BanBnXkFtZTcwNDY5MDMyMQ@@._V1._SY314_CR9,0,214,314_.jpg",1992,"white_sands","http://content6.flixster.com/movie/10/88/01/10880192_det.jpg",5,0,2.9,46,0,36,13,1,802,6,0,7,1,-0.19876498434178,"M. Emmet Walsh",4.54043867966275,46,2
"213","m_emmet_walsh",805,"samuel_l_jackson","A Time to Kill",117913,"Tiempo de matar","http://ia.media-imdb.com/images/M/MV5BNTk0ODczMDI2M15BMl5BanBnXkFtZTYwNzUxOTQ5._V1._SX214_CR0,0,214,314_.jpg",1996,"1072381-time_to_kill","http://content8.flixster.com/movie/10/86/86/10868614_det.jpg",6.1,6.6,3.6,68,66,83,50,12,17074,34,8,16,4,0.486521986000169,"M. Emmet Walsh",4.54043867966275,46,2
"214","m_emmet_walsh",1956,"donald_sutherland","Ordinary People",81283,"Gente corriente","http://ia.media-imdb.com/images/M/MV5BMzQzNjAwMDI3Ml5BMl5BanBnXkFtZTcwNDgzNzEyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1980,"ordinary_people","http://content8.flixster.com/movie/26/77/267722_det.jpg",7.9,7.5,3.8,90,83,86,32,6,5284,29,5,3,1,0.684508293642695,"M. Emmet Walsh",4.54043867966275,46,2
"215","m_emmet_walsh",6845,"dennis_hopper","Chattahoochee",99242,"Chattahoochee","http://ia.media-imdb.com/images/M/MV5BMTIyMDU5NTI2OV5BMl5BanBnXkFtZTcwNTAwOTkyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1989,"chattahoochee","http://content8.flixster.com/movie/28/11/281110_det.jpg",4.9,0,3.3,20,0,54,5,2,468,1,0,4,2,-0.235424102725185,"M. Emmet Walsh",4.54043867966275,46,2
"216","m_emmet_walsh",26698,"gene_hackman","Narrow Margin",100224,"Testigo accidental","http://ia.media-imdb.com/images/M/MV5BOTM2NDY2OTEyMl5BMl5BanBnXkFtZTcwMDczMjAwMQ@@._V1._SX214_CR0,0,214,314_.jpg",1990,"1030146-narrow_margin","http://content7.flixster.com/movie/27/50/275013_det.jpg",6,0,3,63,0,42,11,2,630,7,0,4,2,-0.0979312049003021,"M. Emmet Walsh",4.54043867966275,46,2
"217","michael_caine",3985,"donald_sutherland","The Eagle Has Landed",74452,"Ha llegado el águila","http://ia.media-imdb.com/images/M/MV5BMTQxNzEyNzAyM15BMl5BanBnXkFtZTcwNDg5ODU0MQ@@._V1._SY314_CR4,0,214,314_.jpg",1976,"1006392-eagle_has_landed","http://content9.flixster.com/movie/25/80/258095_det.jpg",6.5,0,0,80,0,0,5,0,0,4,0,1,0,-0.309559956451653,"Michael Caine",4.56839545557849,53,2
"218","michael_caine",3985,"robert_duvall","The Eagle Has Landed",74452,"Ha llegado el águila","http://ia.media-imdb.com/images/M/MV5BMTQxNzEyNzAyM15BMl5BanBnXkFtZTcwNDg5ODU0MQ@@._V1._SY314_CR4,0,214,314_.jpg",1976,"1006392-eagle_has_landed","http://content9.flixster.com/movie/25/80/258095_det.jpg",6.5,0,0,80,0,0,5,0,0,4,0,1,0,-0.309559956451653,"Michael Caine",4.56839545557849,53,2
"219","michael_caine",1303,"sean_connery","The Man Who Would Be King",73341,"El hombre que pudo reinar","http://ia.media-imdb.com/images/M/MV5BMTg3MTMxMTk5OV5BMl5BanBnXkFtZTcwMjI0NzcxMQ@@._V1._SY314_CR2,0,214,314_.jpg",1975,"man_who_would_be_king","http://content8.flixster.com/movie/25/47/254722_det.jpg",8.6,0,4,95,75,88,20,4,3790,19,3,1,1,0.512484296408594,"Michael Caine",4.56839545557849,53,2
"220","michael_caine",6993,"john_turturro","Hannah and Her Sisters",91167,"Hannah y sus hermanas","http://ia.media-imdb.com/images/M/MV5BMTUzNDM3NTgxM15BMl5BanBnXkFtZTcwNjUyNDEyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1986,"hannah_and_her_sisters","http://content9.flixster.com/movie/25/64/256419_det.jpg",8.4,8.5,3.9,92,100,88,40,5,7548,37,5,3,0,0.805618887711875,"Michael Caine",4.56839545557849,53,2
"221","michael_caine",6753,"robert_duvall","Secondhand Lions",327137,"El secreto de los McCann","http://ia.media-imdb.com/images/M/MV5BMTI3MjAwMDY1NV5BMl5BanBnXkFtZTcwMDM1MjAwMQ@@._V1._SX134_SY199_.jpg",2003,"secondhand_lions","http://content9.flixster.com/movie/10/94/01/10940171_det.jpg",6.1,5.2,3.7,59,35,83,132,31,13936,78,11,54,20,0.384712649443619,"Michael Caine",4.56839545557849,53,2
"222","michael_caine",8913,"christopher_walken","Around the Bend",384810,"A la vuelta de la esquina","http://ia.media-imdb.com/images/M/MV5BMTY4NDE5ODIxNl5BMl5BanBnXkFtZTcwNjM4OTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2004,"around_the_bend","http://content9.flixster.com/movie/10/88/98/10889891_det.jpg",4.9,4.7,3.4,28,23,65,94,30,1012,27,7,67,23,0.106095458667629,"Michael Caine",4.56839545557849,53,2
"223","michael_caine",7980,"sean_connery","A Bridge Too Far",75784,"Un puente lejano","http://ia.media-imdb.com/images/M/MV5BMjAzNTE1MjMzMl5BMl5BanBnXkFtZTcwOTA5NjEzMQ@@._V1._SY314_CR5,0,214,314_.jpg",1977,"bridge_too_far","http://content6.flixster.com/movie/25/70/257012_det.jpg",6.6,0,0,66,0,0,12,0,0,8,0,4,0,-0.334843345990506,"Michael Caine",4.56839545557849,53,2
"224","michael_caine",5481,"danny_devito","Austin Powers in Goldmember",295178,"Austin Powers en miembro de oro","http://ia.media-imdb.com/images/M/MV5BMTkzNTk3Mzk1MF5BMl5BanBnXkFtZTYwMzM5NDA5._V1._SX214_CR0,0,214,314_.jpg",2002,"austin_powers_in_goldmember","http://content8.flixster.com/movie/16/90/52/1690522_det.jpg",5.8,5.8,3,54,59,47,179,37,145625,97,22,82,15,0.331028186448451,"Michael Caine",4.56839545557849,53,2
"225","michael_caine",7980,"gene_hackman","A Bridge Too Far",75784,"Un puente lejano","http://ia.media-imdb.com/images/M/MV5BMjAzNTE1MjMzMl5BMl5BanBnXkFtZTcwOTA5NjEzMQ@@._V1._SY314_CR5,0,214,314_.jpg",1977,"bridge_too_far","http://content6.flixster.com/movie/25/70/257012_det.jpg",6.6,0,0,66,0,0,12,0,0,8,0,4,0,-0.334843345990506,"Michael Caine",4.56839545557849,53,2
"226","michael_caine",34065,"donald_sutherland","Billion Dollar Brain",61405,"El cerebro de un millón de dólares","http://ia.media-imdb.com/images/M/MV5BMTg3MzQ3ODE2Ml5BMl5BanBnXkFtZTcwNzQwMDEzMQ@@._V1._SY314_CR2,0,214,314_.jpg",1967,"billion_dollar_brain","http://content8.flixster.com/movie/29/22/292222_det.jpg",0,0,3.1,50,0,45,4,1,957,2,0,2,1,-0.331328381055029,"Michael Caine",4.56839545557849,53,2
"227","michael_caine",6993,"richard_jenkins","Hannah and Her Sisters",91167,"Hannah y sus hermanas","http://ia.media-imdb.com/images/M/MV5BMTUzNDM3NTgxM15BMl5BanBnXkFtZTcwNjUyNDEyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1986,"hannah_and_her_sisters","http://content9.flixster.com/movie/25/64/256419_det.jpg",8.4,8.5,3.9,92,100,88,40,5,7548,37,5,3,0,0.805618887711875,"Michael Caine",4.56839545557849,53,2
"228","richard_jenkins",4661,"samuel_l_jackson","Sea of Love",98273,"Melodía de seducción","http://ia.media-imdb.com/images/M/MV5BMTA5MDAwODcyNTVeQTJeQWpwZ15BbWU3MDQ4MTA2MjE@._V1._SY314_CR4,0,214,314_.jpg",1989,"sea_of_love","http://content9.flixster.com/movie/28/32/283295_det.jpg",7,0,3.3,84,100,62,19,1,3334,16,1,3,0,0.348035809930209,"Richard Jenkins",4.63926405659281,43,2
"229","richard_jenkins",1459,"gene_hackman","Absolute Power",118548,"Absolute power: Poder absoluto","http://ia.media-imdb.com/images/M/MV5BMjA0NTYxMzY2NF5BMl5BanBnXkFtZTcwNTg5NjIyMQ@@._V1._SY314_CR6,0,214,314_.jpg",1997,"absolute_power","http://content7.flixster.com/movie/55/34/87/5534877_det.jpg",5.5,6.2,3.2,46,50,52,41,10,6094,19,5,22,5,0.229500034738485,"Richard Jenkins",4.63926405659281,43,2
"230","richard_jenkins",5293,"samuel_l_jackson","Changing Lanes",264472,"Al límite de la verdad","http://ia.media-imdb.com/images/M/MV5BMTM4MTM0MzYyMV5BMl5BanBnXkFtZTcwMjM2NzEyMQ@@._V1._SY314_CR4,0,214,314_.jpg",2002,"changing_lanes","http://content6.flixster.com/movie/10/28/31/10283104_det.jpg",7,6.7,3,77,73,49,149,30,7920,115,22,34,8,0.475474141038507,"Richard Jenkins",4.63926405659281,43,2
"231","richard_jenkins",6993,"john_turturro","Hannah and Her Sisters",91167,"Hannah y sus hermanas","http://ia.media-imdb.com/images/M/MV5BMTUzNDM3NTgxM15BMl5BanBnXkFtZTcwNjUyNDEyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1986,"hannah_and_her_sisters","http://content9.flixster.com/movie/25/64/256419_det.jpg",8.4,8.5,3.9,92,100,88,40,5,7548,37,5,3,0,0.805618887711875,"Richard Jenkins",4.63926405659281,43,2
"232","richard_jenkins",1459,"clint_eastwood","Absolute Power",118548,"Absolute power: Poder absoluto","http://ia.media-imdb.com/images/M/MV5BMjA0NTYxMzY2NF5BMl5BanBnXkFtZTcwNTg5NjIyMQ@@._V1._SY314_CR6,0,214,314_.jpg",1997,"absolute_power","http://content7.flixster.com/movie/55/34/87/5534877_det.jpg",5.5,6.2,3.2,46,50,52,41,10,6094,19,5,22,5,0.229500034738485,"Richard Jenkins",4.63926405659281,43,2
"233","richard_jenkins",6993,"michael_caine","Hannah and Her Sisters",91167,"Hannah y sus hermanas","http://ia.media-imdb.com/images/M/MV5BMTUzNDM3NTgxM15BMl5BanBnXkFtZTcwNjUyNDEyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1986,"hannah_and_her_sisters","http://content9.flixster.com/movie/25/64/256419_det.jpg",8.4,8.5,3.9,92,100,88,40,5,7548,37,5,3,0,0.805618887711875,"Richard Jenkins",4.63926405659281,43,2
"234","robert_de_niro",1213,"samuel_l_jackson","Goodfellas",99685,"Uno de los nuestros","http://ia.media-imdb.com/images/M/MV5BMjU3MTQ4OTA0MV5BMl5BanBnXkFtZTYwNjAyMDg4._V1._SY314_CR6,0,214,314_.jpg",1990,"1032176-goodfellas","http://content8.flixster.com/movie/10/93/19/10931922_det.jpg",8.8,7.8,4.3,96,90,96,58,10,124589,56,9,2,1,0.869127012714792,"Robert De Niro",4.82106084472937,59,2
"235","robert_de_niro",3107,"donald_sutherland","Backdraft",101393,"Llamaradas","http://ia.media-imdb.com/images/M/MV5BMjA5NzExMTc1NF5BMl5BanBnXkFtZTcwMDE5NjEwMg@@._V1._SY314_CR50,0,214,314_.jpg",1991,"backdraft","http://content9.flixster.com/movie/56/82/34/5682347_det.jpg",6,4.4,3.3,71,42,73,39,7,17142,28,3,11,4,0.324429154201196,"Robert De Niro",4.82106084472937,59,2
